BASE_YM,CTPRVN_CD,CTPRVN_NM,SIGNGU_CD,SIGNGU_NM,SIGNGU_ACCTO_FCLTY_CO,SIGNGU_ACCTO_POPLTN_CO,PSNBY_FCLTY_CO,PSNBY_FCL_CO_RANK_CO
"202305","4400000000","충청남도","4471000000","금산군","72","50314","0.00143","74"
"202305","4400000000","충청남도","4476000000","부여군","64","61800","0.00104","88"
"202305","4400000000","충청남도","4477000000","서천군","40","49620","0.00081","101"
"202305","4400000000","충청남도","4479000000","청양군","47","30271","0.00155","67"
"202305","4400000000","충청남도","4480000000","홍성군","39","96952","0.00040","151"
"202305","4400000000","충청남도","4481000000","예산군","207","78768","0.00263","41"
"202305","4400000000","충청남도","4482500000","태안군","27","61095","0.00044","142"
"202305","4500000000","전라북도","4511000000","전주시","41","646728","0.00006","225"
"202305","4500000000","전라북도","4513000000","군산시","34","261131","0.00013","205"
"202305","4500000000","전라북도","4514000000","익산시","146","272069","0.00054","131"
"202305","4500000000","전라북도","4518000000","정읍시","168","104350","0.00161","66"
"202305","4500000000","전라북도","4519000000","남원시","47","77415","0.00061","123"
"202305","4500000000","전라북도","4521000000","김제시","53","81883","0.00065","117"
"202305","4500000000","전라북도","4571000000","완주군","97","95186","0.00102","89"
"202305","4500000000","전라북도","4572000000","진안군","138","24650","0.00560","13"
"202305","4500000000","전라북도","4573000000","무주군","38","23389","0.00162","65"
"202305","4500000000","전라북도","4574000000","장수군","43","21127","0.00204","51"
"202305","4500000000","전라북도","4575000000","임실군","46","26274","0.00175","59"
"202305","4500000000","전라북도","4577000000","순창군","24","26855","0.00089","98"
"202305","4500000000","전라북도","4579000000","고창군","41","52042","0.00079","104"
"202305","4500000000","전라북도","4580000000","부안군","83","49905","0.00166","61"
"202305","4600000000","전라남도","4611000000","목포시","174","215253","0.00081","100"
"202305","4600000000","전라남도","4613000000","여수시","348","273367","0.00127","79"
"202305","4600000000","전라남도","4615000000","순천시","517","278751","0.00185","55"
"202305","4600000000","전라남도","4617000000","나주시","49","117072","0.00042","145"
"202305","4600000000","전라남도","4623000000","광양시","123","152098","0.00081","99"
"202305","4600000000","전라남도","4671000000","담양군","42","45599","0.00092","96"
"202305","4600000000","전라남도","4672000000","곡성군","19","27110","0.00070","113"
"202305","4600000000","전라남도","4673000000","구례군","40","24474","0.00163","63"
"202305","4600000000","전라남도","4677000000","고흥군","267","61542","0.00434","21"
"202305","4600000000","전라남도","4678000000","보성군","77","38147","0.00202","53"
"202305","4600000000","전라남도","4679000000","화순군","350","61680","0.00567","12"
"202305","4600000000","전라남도","4680000000","장흥군","46","35399","0.00130","78"
"202305","4600000000","전라남도","4681000000","강진군","91","32969","0.00276","38"
"202305","4600000000","전라남도","4682000000","해남군","231","65340","0.00354","29"
"202305","4600000000","전라남도","4683000000","영암군","34","52616","0.00065","118"
"202305","4600000000","전라남도","4684000000","무안군","52","90606","0.00057","130"
"202305","4600000000","전라남도","4686000000","함평군","130","30733","0.00423","22"
"202305","4600000000","전라남도","4687000000","영광군","234","52311","0.00447","20"
"202305","4600000000","전라남도","4688000000","장성군","281","42859","0.00656","8"
"202305","4600000000","전라남도","4689000000","완도군","56","47203","0.00119","82"
"202305","4600000000","전라남도","4690000000","진도군","155","29265","0.00530","15"
"202305","4600000000","전라남도","4691000000","신안군","105","38081","0.00276","39"
"202305","4700000000","경상북도","4711000000","포항시","393","493817","0.00080","103"
"202305","4700000000","경상북도","4713000000","경주시","669","248726","0.00269","40"
"202305","4700000000","경상북도","4715000000","김천시","622","138877","0.00448","19"
"202305","4700000000","경상북도","4717000000","안동시","566","153843","0.00368","27"
"202305","4700000000","경상북도","4719000000","구미시","234","406785","0.00058","129"
"202305","4700000000","경상북도","4721000000","영주시","514","100610","0.00511","16"
"202305","4700000000","경상북도","4723000000","영천시","335","100856","0.00332","30"
"202305","4700000000","경상북도","4725000000","상주시","902","94596","0.00954","5"
"202305","4700000000","경상북도","4728000000","문경시","398","69640","0.00572","11"
"202305","4700000000","경상북도","4729000000","경산시","646","267528","0.00241","44"
"202305","4700000000","경상북도","4772000000","군위군","164","23219","0.00706","7"
"202305","4700000000","경상북도","4773000000","의성군","519","50143","0.01035","4"
"202305","4700000000","경상북도","4775000000","청송군","16","24171","0.00066","116"
"202305","4700000000","경상북도","4776000000","영양군","98","15901","0.00616","9"
"202305","4700000000","경상북도","4777000000","영덕군","66","34418","0.00192","54"
"202305","4700000000","경상북도","4782000000","청도군","314","41612","0.00755","6"
"202305","4700000000","경상북도","4783000000","고령군","40","30270","0.00132","77"
"202305","4700000000","경상북도","4784000000","성주군","63","42501","0.00148","68"
"202305","4700000000","경상북도","4785000000","칠곡군","310","111593","0.00278","37"
"202305","4700000000","경상북도","4790000000","예천군","263","55670","0.00472","18"
"202305","4700000000","경상북도","4792000000","봉화군","321","30019","0.01069","3"
"202305","4700000000","경상북도","4793000000","울진군","151","46846","0.00322","31"
"202305","4700000000","경상북도","4794000000","울릉군","38","9085","0.00418","23"
"202305","4800000000","경상남도","4812000000","창원시","120","1015361","0.00012","209"
"202305","4800000000","경상남도","4817000000","진주시","26","342619","0.00008","221"
"202305","4800000000","경상남도","4822000000","통영시","291","121491","0.00240","45"
"202305","4800000000","경상남도","4824000000","사천시","87","109002","0.00080","102"
"202305","4800000000","경상남도","4825000000","김해시","52","533042","0.00010","215"
"202305","4800000000","경상남도","4827000000","밀양시","547","102685","0.00533","14"
"202305","4800000000","경상남도","4831000000","거제시","41","234926","0.00017","194"
"202305","4800000000","경상남도","4833000000","양산시","401","354265","0.00113","83"
"202305","4800000000","경상남도","4872000000","의령군","301","25817","0.01166","2"
"202305","4800000000","경상남도","4873000000","함안군","99","60910","0.00163","64"
"202305","4800000000","경상남도","4874000000","창녕군","41","57831","0.00071","112"
"202305","4800000000","경상남도","4882000000","고성군","107","49912","0.00214","50"
"202305","4800000000","경상남도","4884000000","남해군","204","41298","0.00494","17"
"202305","4800000000","경상남도","4885000000","하동군","47","42171","0.00111","86"
"202305","4800000000","경상남도","4886000000","산청군","404","34145","0.01183","1"
"202305","4800000000","경상남도","4887000000","함양군","109","37359","0.00292","34"
"202305","4800000000","경상남도","4888000000","거창군","131","60388","0.00217","49"
"202305","4800000000","경상남도","4889000000","합천군","151","41796","0.00361","28"
"202305","5000000000","제주특별자치도","5011000000","제주시","206","492706","0.00042","146"
"202305","5000000000","제주특별자치도","5013000000","서귀포시","265","184351","0.00144","72"
"202306","1100000000","서울특별시","1111000000","종로구","81","140397","0.00058","111"
"202306","1100000000","서울특별시","1114000000","중구","26","121441","0.00021","166"
"202306","1100000000","서울특별시","1117000000","용산구","27","217288","0.00012","189"
"202306","1100000000","서울특별시","1120000000","성동구","30","279374","0.00011","195"
"202306","1100000000","서울특별시","1121500000","광진구","25","336169","0.00007","204"
"202306","1100000000","서울특별시","1123000000","동대문구","18","338115","0.00005","210"
"202306","1100000000","서울특별시","1126000000","중랑구","21","384272","0.00005","209"
"202306","1100000000","서울특별시","1129000000","성북구","55","429142","0.00013","188"
"202306","1100000000","서울특별시","1130500000","강북구","55","291384","0.00019","168"
"202306","1100000000","서울특별시","1132000000","도봉구","99","308986","0.00032","143"
"202306","1100000000","서울특별시","1135000000","노원구","88","500104","0.00018","173"
"202306","1100000000","서울특별시","1138000000","은평구","39","463298","0.00008","201"
"202306","1100000000","서울특별시","1141000000","서대문구","48","308122","0.00016","183"
"202306","1100000000","서울특별시","1144000000","마포구","120","365111","0.00033","141"
"202306","1100000000","서울특별시","1147000000","양천구","28","438353","0.00006","207"
"202306","1100000000","서울특별시","1150000000","강서구","89","566839","0.00016","182"
"202306","1100000000","서울특별시","1153000000","구로구","69","394833","0.00017","175"
"202306","1100000000","서울특별시","1154500000","금천구","43","229235","0.00019","170"
"202306","1100000000","서울특별시","1156000000","영등포구","97","376139","0.00026","161"
"202306","1100000000","서울특별시","1159000000","동작구","65","380622","0.00017","178"
"202306","1100000000","서울특별시","1162000000","관악구","21","487192","0.00004","211"
"202306","1100000000","서울특별시","1165000000","서초구","203","404484","0.00050","119"
"202306","1100000000","서울특별시","1168000000","강남구","165","537139","0.00031","145"
"202306","1100000000","서울특별시","1171000000","송파구","48","657101","0.00007","205"
"202306","1100000000","서울특별시","1174000000","강동구","28","458953","0.00006","208"
"202306","2600000000","부산광역시","2611000000","중구","13","39311","0.00033","140"
"202306","2600000000","부산광역시","2614000000","서구","45","104449","0.00043","126"
"202306","2600000000","부산광역시","2617000000","동구","67","86809","0.00077","90"
"202306","2600000000","부산광역시","2620000000","영도구","44","107006","0.00041","129"
"202306","2600000000","부산광역시","2623000000","부산진구","31","357475","0.00009","199"
"202306","2600000000","부산광역시","2626000000","동래구","41","272590","0.00015","185"
"202306","2600000000","부산광역시","2629000000","남구","88","255786","0.00034","139"
"202306","2600000000","부산광역시","2632000000","북구","75","276684","0.00027","157"
"202306","2600000000","부산광역시","2635000000","해운대구","86","383355","0.00022","165"
"202306","2600000000","부산광역시","2638000000","사하구","52","300922","0.00017","177"
"202306","2600000000","부산광역시","2641000000","금정구","68","218711","0.00031","144"
"202306","2600000000","부산광역시","2644000000","강서구","209","143052","0.00146","59"
"202306","2600000000","부산광역시","2647000000","연제구","36","202919","0.00018","172"
"202306","2600000000","부산광역시","2650000000","수영구","71","175511","0.00040","132"
"202306","2600000000","부산광역시","2653000000","사상구","105","203029","0.00052","116"
"202306","2600000000","부산광역시","2671000000","기장군","180","179384","0.00100","80"
"202306","2700000000","대구광역시","2711000000","중구","42","83945","0.00050","120"
"202306","2700000000","대구광역시","2714000000","동구","84","339988","0.00025","163"
"202306","2700000000","대구광역시","2717000000","서구","117","159908","0.00073","92"
"202306","2700000000","대구광역시","2720000000","남구","58","141212","0.00041","130"
"202306","2700000000","대구광역시","2723000000","북구","138","426284","0.00032","142"
"202306","2700000000","대구광역시","2726000000","수성구","77","408238","0.00019","169"
"202306","2700000000","대구광역시","2729000000","달서구","203","533810","0.00038","136"
"202306","2700000000","대구광역시","2771000000","달성군","157","263031","0.00060","109"
"202306","2800000000","인천광역시","2811000000","중구","26","156658","0.00017","179"
"202306","2800000000","인천광역시","2814000000","동구","56","60023","0.00093","81"
"202306","2800000000","인천광역시","2817700000","미추홀구","124","404177","0.00031","146"
"202306","2800000000","인천광역시","2818500000","연수구","48","389418","0.00012","190"
"202306","2800000000","인천광역시","2820000000","남동구","54","499891","0.00011","194"
"202306","2800000000","인천광역시","2823700000","부평구","133","489621","0.00027","156"
"202306","2800000000","인천광역시","2824500000","계양구","34","285060","0.00012","191"
"202306","2800000000","인천광역시","2826000000","서구","220","604017","0.00036","138"
"202306","2800000000","인천광역시","2871000000","강화군","163","69394","0.00235","40"
"202306","2800000000","인천광역시","2872000000","옹진군","80","20490","0.00390","26"
"202306","2900000000","광주광역시","2911000000","동구","73","106666","0.00068","97"
"202306","2900000000","광주광역시","2914000000","서구","183","286100","0.00064","103"
"202306","2900000000","광주광역시","2915500000","남구","152","210762","0.00072","93"
"202306","2900000000","광주광역시","2917000000","북구","188","422629","0.00044","123"
"202306","2900000000","광주광역시","2920000000","광산구","173","398661","0.00043","125"
"202306","3000000000","대전광역시","3011000000","동구","99","218927","0.00045","122"
"202306","3000000000","대전광역시","3014000000","중구","117","224799","0.00052","115"
"202306","3000000000","대전광역시","3017000000","서구","76","467866","0.00016","180"
"202306","3000000000","대전광역시","3020000000","유성구","185","362665","0.00051","117"
"202306","3000000000","대전광역시","3023000000","대덕구","30","170869","0.00018","174"
"202306","3100000000","울산광역시","3111000000","중구","105","206246","0.00051","118"
"202306","3100000000","울산광역시","3114000000","남구","36","309256","0.00012","193"
"202306","3100000000","울산광역시","3117000000","동구","46","151556","0.00030","147"
"202306","3100000000","울산광역시","3120000000","북구","62","218292","0.00028","151"
"202306","3100000000","울산광역시","3171000000","울주군","85","220665","0.00039","134"
"202306","3600000000","세종특별자치시","3611000000","세종시","116","386126","0.00030","149"
"202306","4100000000","경기도","4111000000","수원시","246","1191988","0.00021","167"
"202306","4100000000","경기도","4113000000","성남시","259","921434","0.00028","154"
"202306","4100000000","경기도","4115000000","의정부시","140","463941","0.00030","148"
"202306","4100000000","경기도","4117000000","안양시","46","545946","0.00008","200"
"202306","4100000000","경기도","4119000000","부천시","411","787267","0.00052","114"
"202306","4100000000","경기도","4121000000","광명시","30","281821","0.00011","196"
"202306","4100000000","경기도","4122000000","평택시","223","586145","0.00038","135"
"202306","4100000000","경기도","4125000000","동두천시","129","89669","0.00144","62"
"202306","4100000000","경기도","4127000000","안산시","116","636054","0.00018","171"
"202306","4100000000","경기도","4128000000","고양시","293","1077742","0.00027","155"
"202306","4100000000","경기도","4129000000","과천시","51","79820","0.00064","104"
"202306","4100000000","경기도","4131000000","구리시","53","188348","0.00028","153"
"202306","4100000000","경기도","4136000000","남양주시","190","734460","0.00026","160"
"202306","4100000000","경기도","4137000000","오산시","87","229099","0.00038","137"
"202306","4100000000","경기도","4139000000","시흥시","140","518437","0.00027","158"
"202306","4100000000","경기도","4141000000","군포시","28","264230","0.00011","197"
"202306","4100000000","경기도","4143000000","의왕시","21","158034","0.00013","186"
"202306","4100000000","경기도","4145000000","하남시","51","327589","0.00016","184"
"202306","4100000000","경기도","4146000000","용인시","267","1076399","0.00025","162"
"202306","4100000000","경기도","4148000000","파주시","115","496946","0.00023","164"
"202306","4100000000","경기도","4150000000","이천시","224","223162","0.00100","79"
"202306","4100000000","경기도","4155000000","안성시","77","189242","0.00041","131"
"202306","4100000000","경기도","4157000000","김포시","37","485721","0.00008","202"
"202306","4100000000","경기도","4159000000","화성시","579","930603","0.00062","105"
"202306","4100000000","경기도","4161000000","광주시","63","391477","0.00016","181"
"202306","4100000000","경기도","4163000000","양주시","379","258409","0.00147","58"
"202306","4100000000","경기도","4165000000","포천시","108","144397","0.00075","91"
"202306","4100000000","경기도","4167000000","여주시","68","113875","0.00060","108"
"202306","4100000000","경기도","4180000000","연천군","75","41835","0.00179","49"
"202306","4100000000","경기도","4182000000","가평군","78","61771","0.00126","68"
"202306","4100000000","경기도","4183000000","양평군","156","123108","0.00127","67"
"202306","4300000000","충청북도","4311000000","청주시","970","850168","0.00114","72"
"202306","4300000000","충청북도","4313000000","충주시","528","207893","0.00254","37"
"202306","4300000000","충청북도","4315000000","제천시","39","131231","0.00030","150"
"202306","4300000000","충청북도","4372000000","보은군","57","31310","0.00182","48"
"202306","4300000000","충청북도","4373000000","옥천군","299","49232","0.00607","11"
"202306","4300000000","충청북도","4374000000","영동군","82","44617","0.00184","47"
"202306","4300000000","충청북도","4374500000","증평군","10","37349","0.00027","159"
"202306","4300000000","충청북도","4375000000","진천군","257","85876","0.00299","30"
"202306","4300000000","충청북도","4376000000","괴산군","22","36756","0.00060","107"
"202306","4300000000","충청북도","4377000000","음성군","134","91800","0.00146","60"
"202306","4300000000","충청북도","4380000000","단양군","31","27699","0.00112","74"
"202306","4400000000","충청남도","4413000000","천안시","187","658932","0.00028","152"
"202306","4400000000","충청남도","4415000000","공주시","73","102753","0.00071","94"
"202306","4400000000","충청남도","4418000000","보령시","63","96578","0.00065","100"
"202306","4400000000","충청남도","4420000000","아산시","360","336998","0.00107","76"
"202306","4400000000","충청남도","4421000000","서산시","103","176174","0.00058","110"
"202306","4400000000","충청남도","4423000000","논산시","76","111561","0.00068","98"
"202306","4400000000","충청남도","4425000000","계룡시","42","45600","0.00092","83"
"202306","4400000000","충청남도","4427000000","당진시","77","169247","0.00045","121"
"202306","4400000000","충청남도","4471000000","금산군","73","50273","0.00145","61"
"202306","4400000000","충청남도","4476000000","부여군","64","61685","0.00104","77"
"202306","4400000000","충청남도","4477000000","서천군","40","49556","0.00081","87"
"202306","4400000000","충청남도","4479000000","청양군","47","30232","0.00155","56"
"202306","4400000000","충청남도","4480000000","홍성군","39","96881","0.00040","133"
"202306","4400000000","충청남도","4481000000","예산군","207","78822","0.00263","36"
"202306","4400000000","충청남도","4482500000","태안군","27","61082","0.00044","124"
"202306","4500000000","전라북도","4511000000","전주시","42","646150","0.00007","206"
"202306","4500000000","전라북도","4513000000","군산시","34","260941","0.00013","187"
"202306","4500000000","전라북도","4514000000","익산시","146","271820","0.00054","113"
"202306","4500000000","전라북도","4518000000","정읍시","168","104236","0.00161","55"
"202306","4500000000","전라북도","4519000000","남원시","47","77308","0.00061","106"
"202306","4500000000","전라북도","4521000000","김제시","53","81907","0.00065","101"
"202306","4500000000","전라북도","4571000000","완주군","97","95629","0.00101","78"
"202306","4500000000","전라북도","4572000000","진안군","138","24616","0.00561","15"
"202306","4500000000","전라북도","4573000000","무주군","38","23385","0.00162","54"
"202306","4500000000","전라북도","4574000000","장수군","43","21110","0.00204","43"
"202306","4500000000","전라북도","4575000000","임실군","46","26259","0.00175","50"
"202306","4500000000","전라북도","4577000000","순창군","24","26849","0.00089","84"
"202306","4500000000","전라북도","4579000000","고창군","41","51994","0.00079","89"
"202306","4500000000","전라북도","4580000000","부안군","83","49817","0.00167","51"
"202306","4600000000","전라남도","4611000000","목포시","174","215040","0.00081","86"
"202306","4600000000","전라남도","4613000000","여수시","348","273070","0.00127","66"
"202306","4600000000","전라남도","4615000000","순천시","566","278808","0.00203","44"
"202306","4600000000","전라남도","4617000000","나주시","49","117098","0.00042","128"
"202306","4600000000","전라남도","4623000000","광양시","125","152052","0.00082","85"
"202306","4600000000","전라남도","4671000000","담양군","42","45588","0.00092","82"
"202306","4600000000","전라남도","4672000000","곡성군","19","27097","0.00070","96"
"202306","4600000000","전라남도","4673000000","구례군","40","24466","0.00163","52"
"202306","4600000000","전라남도","4677000000","고흥군","267","61523","0.00434","22"
"202306","4600000000","전라남도","4678000000","보성군","77","38110","0.00202","45"
"202306","4600000000","전라남도","4679000000","화순군","350","61629","0.00568","14"
"202306","4600000000","전라남도","4680000000","장흥군","46","35371","0.00130","65"
"202306","4600000000","전라남도","4681000000","강진군","91","32983","0.00276","34"
"202306","4600000000","전라남도","4682000000","해남군","436","65234","0.00668","8"
"202306","4600000000","전라남도","4683000000","영암군","34","52670","0.00065","102"
"202306","4600000000","전라남도","4684000000","무안군","52","90520","0.00057","112"
"202306","4600000000","전라남도","4686000000","함평군","130","30752","0.00423","23"
"202306","4600000000","전라남도","4687000000","영광군","234","52275","0.00448","21"
"202306","4600000000","전라남도","4688000000","장성군","281","42801","0.00657","9"
"202306","4600000000","전라남도","4689000000","완도군","56","47153","0.00119","71"
"202306","4600000000","전라남도","4690000000","진도군","155","29222","0.00530","17"
"202306","4600000000","전라남도","4691000000","신안군","105","38092","0.00276","35"
"202306","4700000000","경상북도","4711000000","포항시","588","493665","0.00119","69"
"202306","4700000000","경상북도","4713000000","경주시","694","248510","0.00279","33"
"202306","4700000000","경상북도","4715000000","김천시","639","138701","0.00461","20"
"202306","4700000000","경상북도","4717000000","안동시","611","153697","0.00398","25"
"202306","4700000000","경상북도","4719000000","구미시","484","406724","0.00119","70"
"202306","4700000000","경상북도","4721000000","영주시","594","100491","0.00591","13"
"202306","4700000000","경상북도","4723000000","영천시","337","100781","0.00334","28"
"202306","4700000000","경상북도","4725000000","상주시","913","94523","0.00966","5"
"202306","4700000000","경상북도","4728000000","문경시","412","69524","0.00593","12"
"202306","4700000000","경상북도","4729000000","경산시","676","267305","0.00253","38"
"202306","4700000000","경상북도","4772000000","군위군","164","23186","0.00707","7"
"202306","4700000000","경상북도","4773000000","의성군","519","50095","0.01036","4"
"202306","4700000000","경상북도","4775000000","청송군","16","24166","0.00066","99"
"202306","4700000000","경상북도","4776000000","영양군","98","15861","0.00618","10"
"202306","4700000000","경상북도","4777000000","영덕군","66","34351","0.00192","46"
"202306","4700000000","경상북도","4782000000","청도군","314","41538","0.00756","6"
"202306","4700000000","경상북도","4783000000","고령군","40","30225","0.00132","64"
"202306","4700000000","경상북도","4784000000","성주군","63","42469","0.00148","57"
"202306","4700000000","경상북도","4785000000","칠곡군","315","111434","0.00283","32"
"202306","4700000000","경상북도","4790000000","예천군","263","55672","0.00472","19"
"202306","4700000000","경상북도","4792000000","봉화군","349","30004","0.01163","3"
"202306","4700000000","경상북도","4793000000","울진군","151","46811","0.00323","29"
"202306","4700000000","경상북도","4794000000","울릉군","38","9127","0.00416","24"
"202306","4800000000","경상남도","4812000000","창원시","120","1014544","0.00012","192"
"202306","4800000000","경상남도","4817000000","진주시","26","342444","0.00008","203"
"202306","4800000000","경상남도","4822000000","통영시","295","121374","0.00243","39"
"202306","4800000000","경상남도","4824000000","사천시","87","108973","0.00080","88"
"202306","4800000000","경상남도","4825000000","김해시","52","532950","0.00010","198"
"202306","4800000000","경상남도","4827000000","밀양시","547","102584","0.00533","16"
"202306","4800000000","경상남도","4831000000","거제시","41","234690","0.00017","176"
"202306","4800000000","경상남도","4833000000","양산시","401","354648","0.00113","73"
"202306","4800000000","경상남도","4872000000","의령군","302","25806","0.01170","2"
"202306","4800000000","경상남도","4873000000","함안군","99","60760","0.00163","53"
"202306","4800000000","경상남도","4874000000","창녕군","41","57767","0.00071","95"
"202306","4800000000","경상남도","4882000000","고성군","107","49857","0.00215","42"
"202306","4800000000","경상남도","4884000000","남해군","204","41243","0.00495","18"
"202306","4800000000","경상남도","4885000000","하동군","47","42106","0.00112","75"
"202306","4800000000","경상남도","4886000000","산청군","404","34114","0.01184","1"
"202306","4800000000","경상남도","4887000000","함양군","109","37294","0.00292","31"
"202306","4800000000","경상남도","4888000000","거창군","131","60356","0.00217","41"
"202306","4800000000","경상남도","4889000000","합천군","151","41741","0.00362","27"
"202306","5000000000","제주특별자치도","5011000000","제주시","208","492546","0.00042","127"
"202306","5000000000","제주특별자치도","5013000000","서귀포시","265","184286","0.00144","63"
"202307","1100000000","서울특별시","1111000000","종로구","81","140206","0.00058","111"
"202307","1100000000","서울특별시","1114000000","중구","26","121460","0.00021","166"
"202307","1100000000","서울특별시","1117000000","용산구","27","217042","0.00012","189"
"202307","1100000000","서울특별시","1120000000","성동구","30","279142","0.00011","195"
"202307","1100000000","서울특별시","1121500000","광진구","25","336141","0.00007","204"
"202307","1100000000","서울특별시","1123000000","동대문구","18","338657","0.00005","210"
"202307","1100000000","서울특별시","1126000000","중랑구","21","383687","0.00005","209"
"202307","1100000000","서울특별시","1129000000","성북구","55","428507","0.00013","188"
"202307","1100000000","서울특별시","1130500000","강북구","55","291025","0.00019","168"
"202307","1100000000","서울특별시","1132000000","도봉구","99","308447","0.00032","143"
"202307","1100000000","서울특별시","1135000000","노원구","88","500094","0.00018","173"
"202307","1100000000","서울특별시","1138000000","은평구","39","463702","0.00008","201"
"202307","1100000000","서울특별시","1141000000","서대문구","48","307870","0.00016","183"
"202307","1100000000","서울특별시","1144000000","마포구","120","364978","0.00033","141"
"202307","1100000000","서울특별시","1147000000","양천구","28","438125","0.00006","207"
"202307","1100000000","서울특별시","1150000000","강서구","89","566333","0.00016","182"
"202307","1100000000","서울특별시","1153000000","구로구","69","394746","0.00017","175"
"202307","1100000000","서울특별시","1154500000","금천구","43","229086","0.00019","170"
"202307","1100000000","서울특별시","1156000000","영등포구","97","375997","0.00026","161"
"202307","1100000000","서울특별시","1159000000","동작구","65","380562","0.00017","178"
"202307","1100000000","서울특별시","1162000000","관악구","21","486633","0.00004","211"
"202307","1100000000","서울특별시","1165000000","서초구","203","404731","0.00050","119"
"202307","1100000000","서울특별시","1168000000","강남구","165","538872","0.00031","145"
"202307","1100000000","서울특별시","1171000000","송파구","48","656603","0.00007","205"
"202307","1100000000","서울특별시","1174000000","강동구","28","458614","0.00006","208"
"202307","2600000000","부산광역시","2611000000","중구","13","39151","0.00033","140"
"202307","2600000000","부산광역시","2614000000","서구","45","104299","0.00043","126"
"202307","2600000000","부산광역시","2617000000","동구","67","87721","0.00076","90"
"202307","2600000000","부산광역시","2620000000","영도구","44","107143","0.00041","130"
"202307","2600000000","부산광역시","2623000000","부산진구","31","357296","0.00009","199"
"202307","2600000000","부산광역시","2626000000","동래구","41","272376","0.00015","185"
"202307","2600000000","부산광역시","2629000000","남구","88","255392","0.00034","139"
"202307","2600000000","부산광역시","2632000000","북구","75","276316","0.00027","157"
"202307","2600000000","부산광역시","2635000000","해운대구","86","383042","0.00022","165"
"202307","2600000000","부산광역시","2638000000","사하구","52","300440","0.00017","177"
"202307","2600000000","부산광역시","2641000000","금정구","68","218300","0.00031","144"
"202307","2600000000","부산광역시","2644000000","강서구","209","142970","0.00146","59"
"202307","2600000000","부산광역시","2647000000","연제구","36","203027","0.00018","172"
"202307","2600000000","부산광역시","2650000000","수영구","71","175413","0.00040","132"
"202307","2600000000","부산광역시","2653000000","사상구","105","202889","0.00052","116"
"202307","2600000000","부산광역시","2671000000","기장군","180","179277","0.00100","79"
"202307","2700000000","대구광역시","2711000000","중구","42","85296","0.00049","120"
"202307","2700000000","대구광역시","2714000000","동구","84","340568","0.00025","163"
"202307","2700000000","대구광역시","2717000000","서구","117","159603","0.00073","92"
"202307","2700000000","대구광역시","2720000000","남구","58","140768","0.00041","129"
"202307","2700000000","대구광역시","2723000000","북구","138","425718","0.00032","142"
"202307","2700000000","대구광역시","2726000000","수성구","77","407697","0.00019","169"
"202307","2700000000","대구광역시","2729000000","달서구","203","533248","0.00038","135"
"202307","2700000000","대구광역시","2771000000","달성군","157","263023","0.00060","108"
"202307","2700000000","대구광역시","4772000000","군위군","164","23165","0.00708","7"
"202307","2800000000","인천광역시","2811000000","중구","26","156906","0.00017","179"
"202307","2800000000","인천광역시","2814000000","동구","56","60011","0.00093","81"
"202307","2800000000","인천광역시","2817700000","미추홀구","124","405054","0.00031","146"
"202307","2800000000","인천광역시","2818500000","연수구","48","389315","0.00012","190"
"202307","2800000000","인천광역시","2820000000","남동구","54","498379","0.00011","194"
"202307","2800000000","인천광역시","2823700000","부평구","133","489017","0.00027","156"
"202307","2800000000","인천광역시","2824500000","계양구","34","284133","0.00012","191"
"202307","2800000000","인천광역시","2826000000","서구","221","608904","0.00036","138"
"202307","2800000000","인천광역시","2871000000","강화군","163","69326","0.00235","40"
"202307","2800000000","인천광역시","2872000000","옹진군","81","20508","0.00395","26"
"202307","2900000000","광주광역시","2911000000","동구","73","106720","0.00068","97"
"202307","2900000000","광주광역시","2914000000","서구","183","285972","0.00064","103"
"202307","2900000000","광주광역시","2915500000","남구","152","210618","0.00072","93"
"202307","2900000000","광주광역시","2917000000","북구","188","422475","0.00044","123"
"202307","2900000000","광주광역시","2920000000","광산구","173","398520","0.00043","125"
"202307","3000000000","대전광역시","3011000000","동구","99","218701","0.00045","122"
"202307","3000000000","대전광역시","3014000000","중구","117","224684","0.00052","115"
"202307","3000000000","대전광역시","3017000000","서구","76","467653","0.00016","180"
"202307","3000000000","대전광역시","3020000000","유성구","185","363057","0.00051","118"
"202307","3000000000","대전광역시","3023000000","대덕구","30","170803","0.00018","174"
"202307","3100000000","울산광역시","3111000000","중구","105","205838","0.00051","117"
"202307","3100000000","울산광역시","3114000000","남구","36","309220","0.00012","193"
"202307","3100000000","울산광역시","3117000000","동구","46","152048","0.00030","147"
"202307","3100000000","울산광역시","3120000000","북구","62","217879","0.00028","151"
"202307","3100000000","울산광역시","3171000000","울주군","85","220341","0.00039","134"
"202307","3600000000","세종특별자치시","3611000000","세종시","116","386192","0.00030","149"
"202307","4100000000","경기도","4111000000","수원시","246","1192960","0.00021","167"
"202307","4100000000","경기도","4113000000","성남시","259","919771","0.00028","153"
"202307","4100000000","경기도","4115000000","의정부시","140","464775","0.00030","148"
"202307","4100000000","경기도","4117000000","안양시","46","545478","0.00008","200"
"202307","4100000000","경기도","4119000000","부천시","411","786469","0.00052","114"
"202307","4100000000","경기도","4121000000","광명시","30","280986","0.00011","196"
"202307","4100000000","경기도","4122000000","평택시","223","587093","0.00038","136"
"202307","4100000000","경기도","4125000000","동두천시","161","89316","0.00180","49"
